N,P,K,temperature,humidity,ph,rainfall,label
102,103,183,36.89240963411889,41.68192190708904,5.67049315133373,276.0526685583632,watermelon
132,6,105,31.251642178554672,56.88136927453437,8.005598178115521,28.034691696109714,watermelon
97,68,40,25.54320209441752,21.97864299053709,8.945210450686105,139.3531456173462,watermelon
20,64,177,30.446536418471197,67.1737028761926,9.178175233850085,136.65857783936153,watermelon
14,7,71,35.04636535421082,46.45198674751447,7.67655444009459,226.95848707916554,watermelon
118,97,85,21.860544530076805,47.04625595687109,5.265315125494853,115.20946048932763,watermelon
59,129,181,24.45694888998535,47.92981576788162,8.965373496027187,227.40455530163433,watermelon
61,27,157,19.082775340644844,68.36165263869076,8.826331034473942,36.13428987025378,watermelon
10,129,159,23.448942146633858,41.11241883446259,6.105981719385003,160.24443834842003,watermelon
126,113,193,18.682277008417376,76.5377063899143,7.7426028794861415,31.095709175262538,watermelon
26,7,20,17.273211925227194,82.84890505640436,9.157225370764102,43.40866302546594,watermelon
25,6,85,15.604062991801078,59.05564985311873,9.354405814735106,70.070794590289,watermelon
67,130,118,26.827921122535322,69.8366311929514,8.21541308840473,87.904480811853,watermelon
75,111,124,20.814023679959845,84.99000526755145,9.338170240205425,32.60912236855448,watermelon
127,71,87,37.877772140219896,22.37246404990982,7.917972317313504,158.7359854688416,watermelon
69,115,51,22.355221673556773,72.08218474365894,9.322415786162914,103.32067150549004,watermelon
66,78,152,23.20546416417649,14.375727963728945,9.058746765671662,65.60002294823268,watermelon
137,92,77,15.963545814334754,68.5415787853412,8.78935643308809,34.32955502256446,watermelon
7,27,86,18.093514887817886,27.564050991087065,5.734533670232569,214.5115670007332,watermelon
16,59,33,18.785841044666892,81.16486486088634,9.403701974250655,54.71554869680097,watermelon
138,88,101,39.77505195349268,62.637031976043076,6.344239257847665,57.17053951273821,watermelon
18,31,199,28.087990278708673,15.917338358066274,5.8201210286132,68.0060149158692,watermelon
5,26,157,33.549908504632945,61.57863066753665,7.336176640758147,211.38480803415615,watermelon
127,49,154,39.43545121966384,29.093046595893586,5.279793357347993,211.57468864391384,watermelon
44,30,138,27.935644474463132,44.04472789258784,6.61649066105069,153.25157594855952,watermelon
130,132,35,37.12556926648859,67.90599308603382,9.383831338162949,120.22359975739059,watermelon
57,16,175,26.700857731461824,54.777813611785035,5.828116254498502,47.0238012642641,watermelon
85,83,75,20.105429804719314,76.91646828600138,5.008661471038516,102.07408109388732,watermelon
105,69,157,26.61510194221403,55.76974658149467,8.377462949947981,176.1844984765617,watermelon
10,64,65,16.0169797039751,76.70099331102175,9.67188555046604,167.59852983483702,watermelon
130,11,29,22.82563579559935,95.63603293443454,9.551145398788591,235.0512268771079,watermelon
77,46,133,29.119680853383894,81.50153274539899,7.362720636179609,180.23531918424231,watermelon
6,7,51,36.84297385707951,50.331351802027044,7.697040450359376,172.00556844400867,watermelon
106,94,16,29.175542139703058,76.80631182121742,9.058715112389605,88.63753957082565,watermelon
96,121,122,20.581662635506355,20.531729630293142,5.69859193348679,95.41042530323003,watermelon
109,136,191,31.90657559814378,93.06187798420304,9.038430460369804,244.2645920822981,watermelon
88,114,122,35.949820150111755,29.437069385193656,7.051093835691554,268.04989232531244,watermelon
60,64,33,16.292615828926216,66.83826029968385,9.042648439056917,224.04634430299083,watermelon
57,26,165,17.93386315654913,60.655248670972426,4.984377050123002,234.90909792776262,watermelon
90,7,191,19.120616641072033,65.0189726276062,6.316219456526168,69.22422387840189,watermelon
106,68,7,31.212171798630003,20.445094874106385,9.724491729639881,121.8510744652821,watermelon
111,87,196,24.323019980261506,27.12612550291267,8.499195830991429,200.7423037475642,watermelon
103,36,59,22.96922296188766,20.968094225929775,8.420742116961264,133.07084318196058,watermelon
114,112,85,38.55876517961971,18.70846872853983,9.374858516799515,129.2919361011761,watermelon
41,34,170,22.317280953960214,36.57646085301141,8.845563778839944,194.66462410810797,watermelon
90,98,179,34.92447641140723,55.04551800204904,8.634426399152328,189.2087927482165,watermelon
7,51,135,38.17265695541801,97.81181337000194,9.430374215256043,92.09342688441106,watermelon
81,12,9,36.08394532677179,18.20854558007552,9.038301749029177,68.38475510859138,watermelon
47,144,179,37.95237005954418,84.85308021151799,9.31055881216092,254.56550305588942,watermelon
4,71,31,22.327032352565944,79.53702993031301,8.481919441518068,110.3663249021019,muskmelon
114,91,75,28.162847107203675,42.94144391930446,4.706722388390713,197.3271176167913,muskmelon
66,114,27,15.734763347184442,84.32975838256311,8.796648189268256,187.78197333377076,muskmelon
13,132,112,16.67921585604761,77.86603405527309,9.22305977053516,189.1496197722054,muskmelon
3,132,14,21.751961495610463,83.70789391356146,6.663385195758245,136.52950172021113,muskmelon
43,84,201,15.884400657298304,79.21749291111978,7.1251498803778395,123.60755274947985,muskmelon
51,34,181,17.592145266702577,50.38802770207951,5.416309181454473,151.8688076593313,muskmelon
128,112,145,20.039904407460543,68.57282795076351,5.144702684185478,138.15878894209277,muskmelon
61,57,50,28.78793746409002,40.22566163553949,4.744198119614079,266.88581366266425,muskmelon
6,136,128,19.906226441767238,65.24292942303815,4.724141539020067,118.26616351586256,muskmelon
20,23,61,18.069530437816425,14.28913706371758,7.886465790028905,145.00236452449613,muskmelon
100,59,105,30.741168916327737,84.5753243169365,8.441171415677296,184.0050109082311,muskmelon
81,49,102,37.12841548050939,54.57525338354696,8.656645724829387,123.08260100254515,muskmelon
121,45,85,20.67729960959263,18.244805415734827,6.408044725004916,89.55356300618371,muskmelon
65,71,167,21.01585721112878,70.6213008340809,9.53854339504026,59.5543931442356,muskmelon
129,114,9,26.673357885701016,93.33062281350045,7.294446367363602,188.30358510238574,muskmelon
71,45,109,32.91412547601994,47.504663335675524,8.146253618804986,218.33010919325434,muskmelon
81,92,72,36.73815837213405,71.86730833902568,8.313442395042568,39.12077651814379,muskmelon
27,82,79,32.10228929633919,81.40455951616245,5.304325664825621,193.7038661392813,muskmelon
12,62,31,27.162112542836255,97.63317592629764,5.5712113599808735,241.03692143863103,muskmelon
86,30,64,18.911124394222703,85.88975336257514,4.577326957673902,240.92323994136535,muskmelon
14,9,150,39.90311371529302,73.38670783299847,8.23125798533889,46.57217227233458,muskmelon
39,74,126,24.079028224924777,72.95520256376736,5.025831937815342,109.5180066686608,muskmelon
78,86,194,15.814436546627324,24.21396387783549,6.387317786878542,214.60703981446784,muskmelon
81,103,107,32.599987251887924,93.96433436350138,9.037081882989067,269.11022857468885,muskmelon
88,7,51,37.59817444008437,87.9232789190892,7.7936771757823236,20.017746746629914,muskmelon
119,98,174,19.253799840416825,82.41599334387382,5.6567679449821835,97.98645349274675,muskmelon
17,42,105,23.408721982185156,36.40143841068409,4.939825196161824,172.30337398463166,muskmelon
73,37,111,24.22899108715783,93.68437324583617,8.479534139750102,276.8079389693741,muskmelon
54,12,84,18.075170555965066,77.38568817974267,7.291321212848375,261.24974238769397,muskmelon
13,116,201,20.845369780009047,26.38299157901784,5.1146841963934415,236.554995291462,muskmelon
56,37,150,32.99738748365396,45.304598066021676,8.21553419225569,164.0329794536088,muskmelon
31,10,195,34.2472199945303,82.12917724749691,7.302432778125339,126.88599936100869,muskmelon
121,9,9,32.203037090352986,65.2834673645595,8.617892752960392,115.26624009991448,muskmelon
48,49,71,39.68477905729348,32.49939289280798,6.313958777147175,249.4043726510698,muskmelon
18,63,96,35.546883839942446,21.41045020529991,7.648955563384729,279.4056581605,muskmelon
83,105,123,30.410818216133023,81.82623060484134,8.860796078942998,135.81541322356614,muskmelon
70,131,81,25.41159502064249,81.40081793317916,5.985392868564123,209.52454189864986,muskmelon
9,111,173,17.109220865776777,34.84508920003136,5.468343039727219,213.09515074801632,muskmelon
105,113,98,33.56466564613044,40.147570952490376,9.85094686703513,261.6154452920329,muskmelon
132,53,84,37.32333525314631,74.14334169127099,5.859194418634782,220.37392424353888,muskmelon
116,95,15,33.01671506913067,53.25501003798975,6.86495063643484,126.12410951423857,muskmelon
14,13,6,32.662299309339986,83.74760008245133,7.762027659974644,153.9189248498918,muskmelon
74,7,84,25.040466785524423,31.044565947676613,6.058288676825235,245.06513510033923,muskmelon
119,12,105,17.38822174104139,90.30751601422712,5.601204809956975,224.37446588873524,muskmelon
39,18,159,26.7387367087479,21.694944437391595,5.704996870228698,210.76656178636682,muskmelon
112,80,203,29.35143473516261,92.89468752972871,5.034023569362212,167.0379566346466,muskmelon
114,78,121,26.734018258922347,81.05345702744124,7.142467647563052,34.80507574319025,muskmelon
3,12,30,26.262297808794493,92.31575348900857,5.717271145605622,209.72525289131335,muskmelon
128,9,46,30.398233574832638,82.47011393819952,6.9057882738701215,89.16095963362885,muskmelon
7,28,143,26.636035786650094,38.66532904742895,9.660840220884017,228.0918070446379,apple
62,112,199,16.858341784227687,83.07817743559981,9.49329332876226,191.40543999801946,apple
75,58,150,30.240467655217522,93.67627707938823,5.45027047519162,251.20764746682474,apple
25,113,50,19.235591944614427,91.12114601878457,9.197650351846287,268.1561205143182,apple
139,5,17,21.32153424095131,78.81371192375512,7.889874803033268,63.195506504812414,apple
87,42,35,32.08620026629119,79.08020290738129,9.736257434508325,139.65892567107753,apple
117,36,67,24.004327142567128,72.62794093037311,8.915228139861377,116.62287254942692,apple
6,112,107,26.770161401911768,19.643734917290082,8.597895844951235,282.45617469663614,apple
77,46,151,36.497684568170776,53.86357927233892,6.853557249346874,276.1267474324798,apple
31,68,77,19.031652782222118,69.54071431250823,9.314324199160408,251.9775769871613,apple
111,19,78,27.416465872970683,31.122695703310736,9.680929253241349,214.8116088499897,apple
30,11,171,28.146804235388196,32.66848949735571,7.187496023178395,226.58545394063736,apple
87,46,200,38.00852849406177,80.23315571280123,7.745025849491942,103.54848193888196,apple
115,22,90,18.205201467840773,38.78324305079032,9.02929221777537,94.70938092086364,apple
12,135,116,31.59862095232895,70.35072504446464,7.832004098739916,82.2265614457799,apple
63,70,120,36.62918250990466,75.48302713178816,6.030231368962946,173.4830777862614,apple
28,22,115,21.5471717515671,83.82611472956008,6.7267856779818,136.92244707335078,apple
78,54,116,26.692275287955496,80.3149596383431,8.295836837057077,32.831907971535806,apple
92,65,89,15.531724114826401,42.17319300148872,5.976764893592871,228.56411603157127,apple
52,137,175,36.55078606057292,95.92010588645695,5.250475692143853,42.16643318319808,apple
52,64,192,24.580514437678193,51.71917634588945,6.390996867623777,74.4995107807701,apple
88,50,135,39.72437129592168,53.774833901749524,9.346191157438984,278.6556475519384,apple
108,101,119,21.86046790502121,76.10640406339587,6.747513008259147,75.07634818059272,apple
123,141,181,36.141363245625406,29.53245037832731,4.900027343799275,58.69318444479689,apple
28,81,29,26.97883500213078,34.909157222920236,6.479096200829015,145.56942287595507,apple
91,53,91,24.309339765448144,19.46777524422891,8.863823261033758,151.52470312738077,apple
122,64,156,26.010048082118832,63.569355829881985,9.25870757352192,22.28890483078311,apple
88,126,158,23.940825346069104,37.749058009295574,8.659967252002518,186.05510858005667,apple
81,47,157,18.945320993105607,46.18454100069014,6.638991861216189,53.789187043986026,apple
16,106,203,32.61024752693773,23.456494757466505,9.645790784149762,262.4368831804093,apple
102,23,135,39.471332706839455,26.247222733608243,6.274886028183551,25.26932754022538,apple
92,121,7,25.92166803690198,87.76682234544128,6.303650218041892,157.0237004525331,apple
43,39,107,34.2683840163451,40.34169314749504,5.958136033989901,96.6573519571823,apple
70,78,100,22.556187056107547,82.82408238263771,6.22873510318512,113.29823138451692,apple
122,37,101,19.846430107902513,17.89508451776683,7.241592927786478,284.499076299191,apple
73,133,184,34.00204032589074,50.80842996863068,7.490002859392154,147.36852035504927,apple
1,23,132,30.536359528881473,29.177945764175583,8.043347149197153,28.170680978326175,apple
105,90,64,38.81958621870198,77.42290542910108,7.843591444128224,262.6886981764419,apple
34,53,24,15.495724604847203,79.66147646078997,9.149381878593438,142.58210701644526,apple
97,50,17,16.04990253193228,31.53496914927271,4.770709575093118,168.44858644520198,apple
60,115,62,18.89869221598806,52.37972968343438,7.098634477774966,57.54435350668465,apple
29,97,96,18.50041448159667,88.85954404595687,6.538478844725697,20.790066910666948,apple
110,29,146,19.453119502536072,51.79462662455907,9.880523276243572,165.0592556268177,apple
76,6,122,33.74164176650673,81.01704856369601,5.672983128357839,240.7493506774859,apple
20,16,74,16.288224161938718,98.34586948565637,7.660359184284875,135.74230988114047,apple
24,26,128,30.845341964142808,23.366184035754173,4.999191332462857,117.39759808462877,apple
17,66,196,32.451602708877914,19.272157700099513,9.127812227673722,224.45534981357497,apple
106,22,54,29.641953990813175,52.92499750615082,9.85843991270514,186.8646855251124,apple
131,85,124,39.267076685195526,37.33231799510953,7.302658080267973,62.65889518938644,apple
19,75,148,34.28792856935268,70.28136379506165,5.83147513876091,162.1150928742161,apple
43,137,27,31.590582862911837,92.41241425295844,9.180100468371815,94.40753567677426,orange
22,116,37,32.99661026867936,77.84336497681866,8.96210720988695,66.49270255565365,orange
118,132,107,17.06743136477948,91.06968621473845,5.550374182195499,21.6558462890603,orange
23,65,123,15.216756463536305,91.34476946172789,7.3968076056287275,249.55961173115642,orange
54,8,54,39.44139147098248,34.84085286772972,7.905241786942785,147.8924820741124,orange
39,99,46,23.920644025808603,93.67664284956483,5.2490440755973395,35.76999653179005,orange
113,141,105,30.531592455826363,94.4283159470311,7.783498534830601,133.27678022262506,orange
9,77,198,34.63521446015168,31.210299229695618,7.118809825231171,229.060201514379,orange
9,9,136,32.50436742312797,45.01083565956753,5.219385342273355,104.40783048916686,orange
133,39,93,35.40180454496127,73.47540336137145,6.7476388767872715,22.836329461103034,orange
111,58,168,38.01201104431863,25.80804531373849,8.141701634824532,212.95241448069768,orange
51,74,8,29.7624021505371,31.299529199109344,8.918483138376107,132.32527807545424,orange
133,140,89,19.6759753882554,72.81065459783888,4.899812279766422,226.4137946949242,orange
120,136,138,24.42892232026751,20.648030829498367,7.644059231888957,202.284673250018,orange
63,54,28,28.533500572509894,81.75346540231594,9.057258285747881,237.474616572758,orange
71,19,6,19.010801610563597,58.36253200754981,6.556186538992919,178.15203753578504,orange
18,24,181,35.67529683696227,39.70280045677941,8.16560825597679,114.01444196341939,orange
103,12,200,19.7786757379523,18.079493052938794,7.800425891923561,277.6539964584608,orange
83,39,70,20.676268047125998,61.60896791635701,9.804437597606892,80.3565886941327,orange
34,47,139,18.54692188822508,47.83743875192326,8.643085504625612,106.80203778932065,orange
110,97,9,17.961984516919365,71.79984393033135,6.804253132679922,222.05547740973455,orange
103,88,83,37.75700553152901,54.6226852649786,9.26534693554968,27.44839596789981,orange
23,89,187,25.638935628503717,59.43694576987964,9.762259314240902,76.3305656494498,orange
29,84,34,28.766653128087583,34.86553012875146,5.515253958139958,32.361705672157804,orange
6,18,17,22.82134128573887,22.729288115099987,4.954993325517902,150.3432699795514,orange
41,124,156,25.039477143869963,65.63000456233567,4.662300302173439,258.2573855109645,orange
8,45,140,29.47781704871563,29.111869375923437,6.601060156253821,80.23086085602642,orange
81,38,12,36.18327254891184,75.23347121099212,5.5306825736280585,177.9747109427399,orange
59,100,74,37.80729672170266,40.844786282027954,5.794024632993092,244.69625167423024,orange
34,25,123,17.9634196776471,63.08738286195531,5.262502979405963,267.82066518070064,orange
73,105,20,37.85261482605084,80.09671579345607,9.043373653831681,62.69843820039374,orange
127,78,157,31.865862081352738,69.15900953710455,6.27448695436474,134.03730956447777,orange
40,30,91,23.20833027189196,47.06037469125785,9.792648213642748,92.42302201228611,orange
81,16,129,32.6057261416763,14.4356665966064,8.35231384367718,278.82376289277187,orange
71,105,45,21.23265719754852,28.607218601858072,5.122088453614557,80.47032181405378,orange
107,142,66,31.29494689754787,56.653222512279655,4.766658973586202,286.07789757289294,orange
33,39,15,34.23273696224354,71.21614971267421,9.462942306818332,177.2464324517917,orange
44,125,58,32.809055499415834,76.87475583608318,7.3284338920720264,51.95175965341132,orange
60,104,26,28.99314318558769,79.14238213725653,7.6628955127721925,121.98811923281596,orange
20,53,53,22.299265902124393,76.91959729902375,6.02280436864264,134.35332804603402,orange
2,90,150,24.2285330949375,91.71533262598373,9.453197754892045,132.22844707087395,orange
9,101,157,29.210460693998574,39.00926782757682,6.0616813467205715,214.91757524173929,orange
60,35,53,29.800087458831705,16.459979765288608,6.554578460705242,203.58910073230297,orange
90,100,17,25.348089283233648,96.75898413097312,7.828588528990854,108.24656448668253,orange
32,48,143,36.82843684247069,59.68515152805187,8.698686766211294,286.80755776857114,orange
95,32,20,29.22379683151377,79.4355077611349,8.669648044824593,222.50444755943593,orange
83,119,69,29.085076226967214,86.56068945844606,6.767120719376179,37.8562123736811,orange
137,33,78,28.373255762118884,50.45365510676418,4.787224473229657,137.41545553636072,orange
106,99,41,30.12644836228743,55.89700045687318,8.602459270443214,117.9154947930456,orange
17,99,65,15.899431401053056,16.29332605434755,9.372817859983922,105.79680377889872,orange
18,7,35,34.03684959837797,93.6849288349394,4.840418349697518,243.51731007065584,papaya
99,138,83,24.14417467652494,52.365391505723125,4.580050810432839,154.91977027389336,papaya
49,108,32,19.323305610128592,68.35014187102297,7.65410362134401,247.14312555891823,papaya
101,85,148,27.558567306679052,47.426711835215826,6.818022925320121,49.56763822775148,papaya
58,114,111,34.5184721070318,46.15123805329249,7.349782411532648,100.07548333724833,papaya
69,134,173,36.648034742089024,42.47493271635913,5.142102635941911,279.8380896509467,papaya
49,98,17,28.779101534939617,62.126275632962056,8.459582380007173,20.890930778693814,papaya
22,98,73,27.905565090745423,20.104555284825047,5.17453364969751,66.32983876706245,papaya
83,21,170,30.211913832093916,60.17304558496831,5.13172193898939,224.38693364594144,papaya
96,123,123,19.92434619200742,68.65355776529097,9.40732103726414,22.96103743856548,papaya
14,119,144,31.621862380700865,49.290645403597004,8.192875177137672,172.03247977379206,papaya
47,45,17,28.710098370723088,81.83570353868836,9.01072594636706,155.36918401964698,papaya
18,68,67,32.511002773501495,26.266374697439403,9.326906987498147,110.60521568473935,papaya
108,51,57,31.801315978695506,50.50460629071657,7.726186140450833,88.2061254628559,papaya
54,97,141,30.988126970895344,51.16846963176788,7.195956749265344,274.7993470786441,papaya
113,48,46,30.410212703758756,59.239211405595626,9.323974582623968,30.509378658937166,papaya
19,36,47,35.33521051323724,56.59187418903552,6.537636826130895,120.0323436178685,papaya
13,144,92,30.929486823110476,33.18428708182599,7.490004251004472,210.46457565269836,papaya
120,115,8,28.556910625468312,65.86611637405115,6.136641301778566,171.94294068269807,papaya
95,100,67,16.984052820272005,87.52575538398962,6.430354988496485,87.6677180267506,papaya
102,100,39,25.578455181018153,34.93135450426808,8.036976394734713,132.93966348094244,papaya
107,125,28,21.945265216118326,79.07454999179494,6.659389812668777,244.30341693494083,papaya
127,7,168,33.703021313759734,60.016329345949586,6.722838650064061,147.58302585765867,papaya
48,114,168,27.556949808884074,19.72017826533932,9.580007228303781,186.8976798519595,papaya
106,121,53,32.711885282369344,70.2251001757374,6.09978717416451,105.24088487278787,papaya
83,128,73,22.953287259183377,97.01633979004332,6.1742055682297075,58.93532631489532,papaya
78,15,142,25.172919405731403,82.84912197880993,5.612023143617762,185.34312587862104,papaya
82,98,9,34.69288456626145,75.40046250867209,8.479439576259622,204.38643297801298,papaya
48,23,25,15.76830695803125,24.214726250257957,5.11839055504507,73.09760685922534,papaya
53,32,132,31.094390736155198,62.11378027149886,9.431650656471449,76.80843799612285,papaya
88,88,51,36.97277602828418,79.82239469426553,8.299248203880474,67.43472800348835,papaya
115,38,53,39.10665848069327,47.557593295385104,4.543323516352397,84.24592562088944,papaya
49,69,151,33.78520487353109,67.65262012830974,5.94989985486942,216.3617142683238,papaya
132,68,94,27.839567436006945,98.2572568791133,9.694936172963525,56.863486632218724,papaya
95,114,50,35.3454279024717,97.24748322234382,9.498925303614323,35.88713696909122,papaya
13,96,18,19.380292693764552,65.66714126485091,8.76737849058394,213.0833267078214,papaya
57,132,148,23.87247759374315,79.14941992601092,9.301438195252489,123.88314960435403,papaya
51,11,180,33.52499566985908,87.95818223592322,7.201873379949481,252.84053430372308,papaya
129,15,71,25.423395215110094,87.32862940421379,7.7094274919369745,259.9818667688204,papaya
32,73,101,15.873533042996874,49.16047457987842,9.26514528499502,172.3244639422607,papaya
118,144,198,23.622093839512438,97.25173733543704,6.911896190353445,168.77988087846035,papaya
93,34,167,26.58797179808039,30.30584057267216,4.819797241761697,33.99954096973551,papaya
61,126,70,20.483457810048687,81.08774502279546,9.829863245481162,98.18717163871386,papaya
106,14,111,25.35176402361005,59.79926523304925,4.677498552114388,207.7938246095283,papaya
46,133,40,32.38020402149072,17.796792471246615,5.245226593075118,203.24758831082724,papaya
29,137,21,35.18904374018922,98.48569142247575,7.8064359795605585,232.25675912454923,papaya
85,54,160,33.989816579855635,58.768322696879935,6.260157878789151,30.8131900020109,papaya
32,12,31,27.088635196946896,64.15615875904582,4.866724870396162,243.90386825536748,papaya
123,7,41,32.68869851164611,34.60149156781312,4.679684824327842,72.21644996938818,papaya
36,58,108,18.57258131517302,78.38164123586463,5.030894282307013,204.69506263778308,papaya
112,25,194,24.332437986543436,53.22439153910813,7.198864900596627,267.1073327712324,coconut
132,134,127,32.638507311576795,19.7354132492965,5.083904418699487,207.17051726448904,coconut
113,101,114,38.99168828727709,80.69260818489556,9.381980266392649,187.11145073034382,coconut
9,8,51,20.30040476176866,66.1255242412382,9.705081848655482,91.99935697234166,coconut
54,37,152,33.08819147131105,17.19878015558486,4.721745577682946,249.54861869544578,coconut
63,103,50,15.332520248071505,61.2348323390566,5.449701529630389,252.89800400953771,coconut
27,73,124,22.785702857417707,83.3642788282319,4.538640015833885,212.2615851027265,coconut
101,31,109,33.28796095876997,47.908414379086416,9.122582619751238,168.04552017217625,coconut
110,34,143,38.25907560988208,26.207824902993238,6.471726613370505,29.947557383425583,coconut
123,41,112,29.36168508417665,74.62569383803789,8.976854876494638,56.36428972482581,coconut
21,99,55,15.229406405791574,25.937222408294627,6.793944191203897,156.76289954439798,coconut
114,14,31,19.678777581427745,60.974150438050046,4.678377028846793,25.68996726186874,coconut
103,10,37,32.98162588638408,90.17552114253108,5.133745203682718,240.47026736784417,coconut
34,113,43,20.04485288067861,47.27626253350413,6.969867944801342,197.26214458523984,coconut
76,129,19,28.327605500252012,41.40495112395005,8.631345764583063,135.76045703725757,coconut
89,36,138,38.65253645089096,20.260478808240205,9.10104716928483,139.8074048107686,coconut
0,74,167,17.220155448137024,74.78790890089081,9.649398257505895,61.361922471101906,coconut
1,52,156,21.3803731827215,34.40995061394967,8.12791241771251,165.02994351767433,coconut
25,9,43,34.34195611284313,61.233314438162864,8.977412351016499,215.22545718948916,coconut
44,44,123,16.439810879274784,69.60805820745989,4.5310056666338365,213.39108006168067,coconut
125,12,60,36.675625579704885,30.28631652648753,8.827633059726304,106.82301348384017,coconut
111,54,109,27.231516919987687,66.5263311024352,5.787945740813729,183.2839017086134,coconut
138,76,193,37.393632005722694,25.97149351486887,9.464828492567948,235.64584039101666,coconut
105,12,46,28.980398130472864,26.27471786322312,7.098637611501674,44.5843431170913,coconut
40,54,125,37.73332143784371,15.545787666827996,6.180901201351622,53.55991520714315,coconut
115,12,161,34.93488624274746,29.1231706906601,8.485420023715253,172.8996946674571,coconut
128,8,17,27.506435093993655,34.52718651571807,9.07995208264969,41.62483348422972,coconut
95,43,55,20.456652243902127,18.480179480511968,4.589469542981808,79.46880140844696,coconut
45,63,52,17.03347535582728,55.065357468192914,5.041903916492929,283.44726910347805,coconut
33,76,99,28.20273978597089,38.45023690098313,5.825588496296971,245.1494820664805,coconut
137,37,121,16.723045629587055,71.5660692113901,4.8095313822819055,83.01144305362305,coconut
98,45,152,38.20838232315881,36.3388021754645,7.082323296972655,183.3734601453116,coconut
65,143,42,31.867855381087598,60.701820796864666,5.523939525361463,263.0568774806353,coconut
67,138,121,35.503037409259456,87.73114598424412,5.943334301496741,167.65595374251313,coconut
123,25,179,27.69507298479235,52.19322394929093,5.119563048687889,49.07075703834208,coconut
43,106,135,35.70605919061728,96.11759293884748,6.153437556889768,216.2979099280703,coconut
117,7,172,28.708017574020047,17.5160801063218,6.528016982508959,236.7642087376068,coconut
64,125,190,28.889053122491195,58.12974376923529,7.630680847792777,188.23439662070328,coconut
77,126,57,16.341323672453363,71.64484933139558,7.437394965886993,54.084822933519376,coconut
7,76,176,24.145291351515063,34.734482352805486,6.350474043586457,217.11785081140135,coconut
63,135,44,20.317387916286098,83.19336537948172,5.265809083081711,177.53336465151708,coconut
134,84,27,37.49804099173439,55.14116893107124,4.812005045931775,82.78906088474031,coconut
45,125,147,16.631091208829726,38.87773494654805,8.484010694244944,130.5130727531738,coconut
13,33,66,18.611626845870916,95.2872406490973,6.905383382391585,77.86767394808867,coconut
46,134,142,20.9132728465265,98.60305722814367,8.159854078359961,79.89017496597451,coconut
139,32,42,16.81884667877496,39.588952455488226,9.12722419716166,260.06621514372483,coconut
88,37,104,19.30279696706819,42.181961746990204,4.564360456317418,185.84331735545823,coconut
116,45,75,39.675873996917844,72.7102110198628,7.901707939696861,82.9561493638126,coconut
74,87,121,35.0942358402281,14.21074675244423,9.098764423705125,30.50413932935906,coconut
106,85,166,15.212038889779937,33.265645521252786,8.510540332503753,64.54035739527984,coconut
66,40,107,15.476029210138803,25.38281203604315,6.637829953756907,118.9309590614331,cotton
29,103,55,27.046644329350833,87.90430053236092,5.172144531793007,118.95617832267128,cotton
111,108,161,36.148894106130044,22.481136035020413,4.995706733082713,225.14051712123776,cotton
80,24,204,28.908106288978768,50.44725902575072,8.319552681308172,139.11802662585737,cotton
3,136,167,25.949344695525046,53.833748863172616,9.437440340686818,141.04667454044565,cotton
52,127,83,19.049256204027504,48.10024033509609,9.21956594780568,149.80913604178994,cotton
73,61,32,21.17041429021194,63.182712481209066,4.753656533382068,124.51423288757398,cotton
22,104,97,25.97125868542462,15.139624423001592,9.400002597636806,256.8598103853777,cotton
61,109,153,22.073847901036416,22.88304978575991,9.866602743535752,274.37953647510085,cotton
16,138,195,24.703955167456193,53.35713782495301,5.670626539527642,178.72077168631645,cotton
19,127,49,21.385685942066104,86.90646796480219,5.210544450483416,77.05932018503837,cotton
100,57,123,24.01114551636494,74.06954786007843,4.600123832820794,206.43698844256716,cotton
111,38,127,21.061356829591386,67.98569464605478,9.337942178459805,109.99612631533684,cotton
61,85,134,25.389784543459815,50.76182175841776,8.13630371794472,87.12695623647157,cotton
93,30,114,36.04879259341292,30.015990196384102,5.407363209436904,22.979785827235105,cotton
48,136,79,37.398718479033825,19.55871934903239,7.966418868913613,126.0614217459508,cotton
48,95,25,16.19565883991616,20.138952958278338,8.96125199192508,82.61942723332288,cotton
111,90,10,31.271970630829067,19.85167846842583,8.863220568116635,183.96368627004688,cotton
18,10,85,30.172618410317003,50.41523639312727,7.130717637464482,274.32861987192234,cotton
45,144,197,32.091305354015944,60.715214415745194,8.08716854584833,159.50002960647979,cotton
45,98,97,18.210729013817375,83.59892847463288,9.093420717518137,22.951745994755967,cotton
20,129,138,30.921818170868963,70.2725299056583,5.381420753601651,40.35328206115599,cotton
104,46,19,24.530060409141534,26.20970137271215,6.246040476796639,124.10095356753824,cotton
72,135,114,23.889664004218034,63.38700165349469,7.0770249418134235,195.2901012669598,cotton
79,91,110,26.744604430289606,54.0976605723937,7.516141100585609,197.74404971713278,cotton
98,32,186,35.522820581082044,92.1580275597766,8.616519400788265,141.82428865908264,cotton
138,53,102,22.513371960959773,87.16865212110926,6.4449068864420545,151.04777943185175,cotton
102,55,82,22.45027785791315,59.184063585813306,8.409269074322628,131.69274265128894,cotton
70,135,186,23.965891276595958,30.70939636552256,5.551242720496638,72.89161301802666,cotton
10,78,167,26.31923769883359,59.10542355820005,6.61199764911115,35.0135132021493,cotton
96,73,162,31.216959740558334,71.16760068911843,6.733601672864199,208.02231661846054,cotton
102,63,164,27.286187624784063,28.076146458750703,9.031506011164167,147.86922419422746,cotton
